Game,Team,Stat,Data
401227770,MIA,CS," Chisholm Jr. (2, 3rd base by Velasquez/Knapp)"
401227765,CIN,CS," Farmer (2, 2nd base by Scherzer/Gomes)"
401227767,NYM,SB," Villar (5, 3rd base off Freeland/Nuñez); Lindor (4, 2nd base off Freeland/Nuñez)"
401227767,NYM,CS," Villar 2 (3, 3rd base by Freeland/Nuñez, 2nd base by González/Nuñez)"
401227768,TB,SB," Phillips (7, 2nd base off Keller/Gallagher)"
401227768,TB,CS," Wendle (2, 2nd base by Keller/Gallagher)"
401227763,BAL,Picked Off," Mullins (2nd base, Berríos)"
401227771,SD,SB," Hosmer (4, 2nd base off Burnes/Narváez); Profar (8, 2nd base off Burnes/Narváez); Pham (5, 2nd base off Burnes/Narváez); Caratini (2, Home off Burnes/Narváez); Tatis Jr. (11, 2nd base off Lindblom/Narváez); Kim (4, 2nd base off Burnes/Narváez)"
401227771,MIL,SB," Cain (4, 3rd base off Musgrove/Caratini)"
401227774,CHW,CS," Madrigal (2, 2nd base by Webb/Molina)"
401227778,BAL,CS," Mullins (4, 2nd base by Pineda/Astudillo)"
401227789,STL,SB," Sosa (2, 2nd base off Ruiz/Collins)"
401227789,CHW,SB," Eaton (2, 2nd base off Gant/Knizner)"
401227790,LAA,SB," Rojas (2, 2nd base off Dunning/Heim)"
401227790,LAA,CS," Fletcher (1, 2nd base by Dunning/Heim)"
401227785,MIA,SB," Berti (4, 2nd base off Coonrod/Knapp)"
401227780,CIN,SB," India (2, 2nd base off Finnegan/Avila)"
401227780,WSH,SB," Harrison (2, 2nd base off Brach/Barnhart); Turner 2 (10, 2nd base off Goudeau/Barnhart, 2nd base off Hoffman/Barnhart)"
401227777,ATL,SB," Albies (3, 2nd base off Ottavino/Vázquez)"
401227777,BOS,SB," Vázquez (5, 2nd base off L. Jackson/Contreras)"
401227781,CLE,CS," J. Ramírez (1, 2nd base by Ureña/Rogers)"
401227783,KC,SB," Merrifield (14, 3rd base off Glasnow/Zunino)"
401227783,TB,CS," Arozarena (1, 2nd base by Minor/Perez)"
401227784,HOU,SB," Tucker (5, 2nd base off Bauer/Smith)"
401227784,HOU,CS," Gurriel (1, 2nd base by Bauer/Smith)"
401227786,SD,SB," Pham (6, 2nd base off Lauer/Narváez)"
401227788,SF,CS," Tauchman (2, 2nd base by Mantiply/C. Kelly)"
401227780,CIN,SB," India (2, 2nd base off Finnegan/Avila)"
401227780,WSH,SB," Harrison (2, 2nd base off Brach/Barnhart); Turner 2 (10, 2nd base off Goudeau/Barnhart, 2nd base off Hoffman/Barnhart)"
401227797,COL,SB," McMahon (3, 2nd base off Stroman/Nido)"
401227799,MIA,Picked Off," Rojas (1st base, Marchan)"
401227794,CHC,SB," Contreras (3, 2nd base off Anderson/Perez)"
401227794,PIT,CS," Frazier (4, 2nd base by Hendricks/Contreras)"
401227796,CLE,SB," Chang (1, 2nd base off Garcia/Haase)"
401227800,SD,SB," Profar (9, 2nd base off Williams/Narváez)"
401227800,SD,CS," Pham (2, 3rd base by Houser/Piña)"
401227800,SD,Picked Off," Pham (2nd base, Houser)"
401227800,MIL,SB," Yelich (4, 2nd base off Stammen/Caratini); Wong 2 (5, 3rd base off Stammen/Caratini, 2nd base off Stammen/Caratini)"
401330950,COL,SB," Story (8, 2nd base off Lucchesi/McCann); Hampson (10, 3rd base off Lucchesi/McCann)"
401330950,COL,CS," McMahon (1, 2nd base by Lucchesi/McCann)"
401330950,COL,Picked Off," McMahon (1st base, Lucchesi)"
401227798,TB,SB," Lowe 2 (3, 2nd base off Singer/Gallagher 2)"
401227798,TB,CS," Wendle (3, 2nd base by Singer/Gallagher)"
401227804,TOR,SB," Hernández (4, 2nd base off Montgomery/Sánchez)"
401227804,NYY,SB," Wade (2, 2nd base off Ray/Jansen)"
401227793,BAL,SB," McKenna (1, 2nd base off Cease/Grandal)"
401227802,ARI,SB," Locastro (5, 2nd base off Reyes/Molina)"
401227808,CHC,SB," Báez (8, 2nd base off Gutiérrez/Barnhart)"
401227808,CHC,CS," Bryant (2, 2nd base by Hembree/Barnhart)"
401227813,DET,SB," Grossman (8, 2nd base off Green/Higashioka); Goodrum (8, 2nd base off Cole/Higashioka)"
401227810,KC,CS," Mondesi (1, 3rd base by Dobnak/Garver)"
401227814,SD,SB," Tatis Jr. (12, 2nd base off Stanek/Maldonado)"
401227814,HOU,CS," Straw (4, 2nd base by Adams/Rivas)"
401227805,OAK,CS," Andrus (2, 2nd base by Ohtani/Suzuki)"
401227816,STL,SB," Goldschmidt (3, 3rd base off Mantiply/C. Kelly); Edman (10, 2nd base off Bumgarner/C. Kelly)"
401227815,SF,SB," Dickerson (1, 2nd base off Buehler/Smith)"
401227817,SEA,SB," Kelenic (2, 2nd base off Lyles/Trevino)"
401227828,PHI,SB," Segura (3, 2nd base off Castillo/Mejía); Realmuto (4, 2nd base off Yarbrough/Mejía)"
401331655,MIL,CS," Wong (3, 2nd base by Corbin/Avila)"
401331655,MIL,Picked Off," Wong (1st base, Corbin)"
401227821,CHW,SB," Anderson (8, 2nd base off Armstrong/Severino)"
401227824,KC,SB," Mondesi (1, 2nd base off Happ/Garver)"
401227819,LAA,SB," Ward (1, 2nd base off Guerra/Garcia); Fletcher (3, 2nd base off Romo/Garcia); Ohtani (7, 2nd base off Montas/Garcia)"
401227825,MIA,SB," Sierra 2 (4, 2nd base off Ottavino/Plawecki, 2nd base off Barnes/Plawecki)"
401227829,HOU,SB," McCormick (2, 2nd base off Darvish/Caratini)"
401331675,BAL,SB," Mullins (7, 2nd base off Lynn/Grandal)"
401227820,ATL,CS," Acuña Jr. (2, 2nd base by Walker/Nido)"
401227826,MIL,SB," Urías (2, 2nd base off Lester/Gomes)"
401227826,MIL,CS," Cain (1, 2nd base by Lester/Gomes)"
401227826,WSH,SB," Turner 2 (12, 2nd base off Boxberger/Piña, 2nd base off Anderson/Piña)"
401227830,SF,SB," Wade Jr (1, 2nd base off White/Smith)"
401227830,SF,CS," Slater (2, 2nd base by Urías/Smith)"
401227830,SF,Picked Off," Slater (1st base, Urías)"
401227830,LAD,SB," Taylor (6, 2nd base off Wisler/Posey)"
401227831,STL,CS," Sosa (3, 2nd base by Frankoff/Vogt); Thomas (1, 3rd base by Mantiply/Vogt)"
401227832,TEX,SB," Gallo (3, 2nd base off Montero/Godoy); García (6, 2nd base off Dunn/Godoy)"
401227841,WSH,CS," Soto (4, 2nd base by Woodruff/Narváez)"
401227843,PHI,SB," Segura (4, 2nd base off Kittredge/Zunino)"
401227843,TB,SB," Arozarena (7, 2nd base off Brogdon/Knapp)"
401227836,BAL,SB," Mullins (8, 2nd base off Giolito/Collins)"
401227836,CHW,SB," Anderson (9, 2nd base off Tate/Severino)"
401227839,KC,SB," Merrifield (15, 2nd base off Shoemaker/Rortvedt)"
401227837,CIN,SB," Naquin (4, 2nd base off Wieck/Contreras); Akiyama (1, 2nd base off Maples/Contreras)"
401331686,CLE,SB," E. Rosario (6, 2nd base off Chatwood/Jansen)"
401227834,OAK,SB," Canha (7, 2nd base off Quintana/Suzuki)"
401227845,SF,CS," Longoria (1, 2nd base by Kershaw/Barnes)"
401227845,SF,Picked Off," Longoria (1st base, Kershaw)"
401227847,TEX,SB," J. Martin (1, 2nd base off Sewald/Murphy)"
401227853,MIN,SB," Garlick (1, 2nd base off López/Wynns)"
401227860,TB,SB," Arozarena (8, 2nd base off Taillon/Higashioka)"
401227852,MIL,CS," Yelich (1, 2nd base by Garcia/Rogers)"
401227858,CHC,SB," Wisdom (1, 2nd base off Paddack/Caratini)"
401227858,CHC,CS," Ortega (1, 2nd base by Crismatt/Caratini)"
401227851,CHW,SB," Hamilton (5, 3rd base off Karinchak/Rivera)"
401227851,CHW,CS," Anderson 2 (4, 2nd base by McKenzie/Rivera, 2nd base by Sandlin/Rivera)"
401227851,CHW,Picked Off," Anderson (1st base, McKenzie)"
401227851,CLE,SB," Zimmer (1, 2nd base off Rodón/Collins)"
401227850,HOU,SB," Straw (6, 2nd base off Brewer/Vázquez)"
401227849,LAA,Picked Off," Wong (1st base, Cueto)"
401227855,SEA,SB," Kelenic (3, 2nd base off Kaprielian/Murphy)"
401322280,CLE,SB," Zimmer (2, 2nd base off Lambert/Grandal)"
401227857,KC,SB," Olivares (1, 2nd base off Underwood Jr./Stallings)"
401227857,KC,CS," Benintendi (5, 2nd base by Underwood Jr./Stallings)"
401227859,STL,CS," Edman (2, 3rd base by Bauer/Smith)"
401227859,LAD,CS," Betts (3, 2nd base by Flaherty/Molina)"
401227854,NYM,SB," Villar (6, 2nd base off M. Kelly/C. Kelly)"
401227854,NYM,Picked Off," Villar (1st base, M. Kelly)"
401227864,CLE,SB," A. Rosario (5, 2nd base off Cease/Collins); H. Ramírez (2, 2nd base off Cease/Collins)"
401227874,TB,SB," Meadows (2, 2nd base off Green/Sánchez)"
401227874,NYY,SB," Gardner (1, 2nd base off Fairbanks/Zunino)"
401227867,BAL,SB," Wilkerson (2, 2nd base off Colomé/Astudillo); Mullins (9, 2nd base off Pineda/Rortvedt)"
401227866,MIA,SB," Marte (4, 3rd base off Ray/McGuire)"
401227870,PHI,SB," Segura (5, 2nd base off Gray/Barnhart)"
401227870,CIN,SB," India (3, 2nd base off Nola/Realmuto)"
401227876,WSH,Picked Off," Turner (1st base, Tomlin)"
401227876,ATL,SB," Acuña Jr. 2 (8, 2nd base off Strasburg/Gomes, 3rd base off Hudson/Gomes)"
401227865,DET,SB," Goodrum (9, 2nd base off Houser/Piña); W. Castro (2, 2nd base off Houser/Narváez); Short (1, 2nd base off Houser/Narváez)"
401227872,CHC,SB," Bryant (3, 2nd base off Stammen/Caratini)"
401227872,CHC,Picked Off," Rizzo (1st base, Weathers)"
401227863,BOS,SB," Verdugo (4, 2nd base off L. Garcia/Maldonado)"
401227871,KC,SB," Merrifield (16, 2nd base off Bednar/Perez)"
401227875,TEX,SB," Gallo (4, 3rd base off Kinley/Nuñez)"
401227875,TEX,CS," Heim (1, 3rd base by Givens)"
401227868,NYM,SB," Do. Smith (1, 2nd base off Crichton/C. Kelly)"
401227868,NYM,CS," Villar (4, 2nd base by C. Smith/Vogt)"
401227868,NYM,Picked Off," Villar (1st base, C. Smith)"
401227869,SEA,SB," Crawford (2, 2nd base off Bassitt/Murphy); Walton (1, 2nd base off Bassitt/Murphy)"
401227873,STL,SB," O'Neill (5, 2nd base off Treinen/Smith)"
401227884,CHC,SB," Ortega (1, 2nd base off Lamet/Rivas)"
401227886,TB,SB," Wendle (4, 3rd base off Montgomery/Sánchez); Walls (1, 2nd base off Montgomery/Sánchez)"
401227886,TB,CS," Arozarena (2, 2nd base by Montgomery/Sánchez)"
401227886,TB,Picked Off," Arozarena (1st base, Montgomery)"
401227886,NYY,Picked Off," Torres (1st base, Springs)"
401227888,WSH,SB," Turner (13, 2nd base off Martin/Contreras); Robles (5, 2nd base off Martin/Contreras)"
401227888,ATL,SB," Albies (4, 2nd base off Lester/Gomes)"
401227888,ATL,CS," Acuña Jr. (3, 2nd base by Lester/Gomes)"
401227877,HOU,Picked Off," Bregman (2nd base, Vázquez)"
401227887,TEX,SB," García (7, 2nd base off Estévez/Nuñez)"
401227887,COL,SB," Hampson (11, 2nd base off Hearn/Heim)"
401227885,LAD,SB," McKinstry (1, 2nd base off Martínez/Knizner)"
401227900,ATL,SB," Albies (5, 2nd base off Corbin/Avila); Acuña Jr. (9, 2nd base off Corbin/Avila)"
401227898,TB,SB," Arozarena (9, 2nd base off Nelson/Higashioka)"
401227890,BOS,CS," Devers (4, Home by Odorizzi/Stubbs)"
401227890,HOU,CS," Díaz (1, 3rd base by Pérez)"
401227894,MIA,SB," Alfaro (2, 2nd base off Holmes/Stallings)"
401227894,PIT,CS," Gamel (1, 2nd base by Bass/Alfaro)"
401227893,DET,SB," Goodrum (10, 2nd base off Lynn/Grandal)"
401227893,DET,CS," Grossman (2, 2nd base by Lynn/Grandal)"
401227893,CHW,CS," Anderson (5, 2nd base by Mize/Rogers)"
401227895,KC,SB," Dyson (4, 2nd base off Robles/Jeffers); Benintendi (7, 2nd base off Happ/Jeffers)"
401227895,KC,CS," Benintendi (6, 2nd base by Robles/Jeffers)"
401227892,STL,SB," Edman (11, 2nd base off Gutiérrez/Barnhart)"
401227897,SEA,SB," Seager (2, 3rd base off Suarez/Stassi); Fraley (2, 2nd base off Suarez/Stassi)"
401227897,SEA,Picked Off," Fraley (1st base, Canning)"
401227891,SF,SB," Dubón (2, 2nd base off Maples/Contreras); Duggar (1, 2nd base off Maples/Contreras)"
401227891,SF,Picked Off," Dickerson (1st base, Contreras)"
401227896,SD,SB," Kim (5, 2nd base off Walker/McCann)"
401227905,CLE,SB," Zimmer (3, 2nd base off Sulser/Severino)"
401227909,PIT,SB," Polanco (5, 2nd base off Poteet/León)"
401227915,WSH,CS," Turner (2, 2nd base by Alvarado/Realmuto)"
401227915,WSH,Picked Off," Turner (1st base, Alvarado)"
401227915,PHI,SB," Segura (6, 2nd base off Scherzer/Avila)"
401227915,PHI,CS," Realmuto (1, 2nd base by Scherzer/Avila)"
401227907,TOR,CS," Hernández (2, 2nd base by Greinke/Maldonado)"
401227908,ATL,CS," Albies (1, 2nd base by Urías/Smith)"
401227914,TB,Picked Off," Wendle (1st base, Gibson)"
401227901,ARI,SB," Ahmed (3, 2nd base off Boxberger/Narváez)"
401227910,KC,SB," Merrifield (17, 2nd base off Shoemaker/Rortvedt)"
401227903,SF,CS," Tauchman (3, 2nd base by Nance/Contreras)"
401227921,DET,SB," Hill (1, 2nd base off Giolito/Collins); Rogers (1, 2nd base off Giolito/Collins)"
401227921,CHW,CS," Moncada (1, 2nd base by Funkhouser/Rogers)"
401227922,HOU,SB," Altuve (2, 3rd base off Stripling/McGuire); Straw (7, 2nd base off Stripling/McGuire)"
401227929,TEX,CS," Calhoun (2, 2nd base by Fairbanks/Zunino); García (3, 2nd base by Hill/Zunino)"
401227929,TEX,Picked Off," García (1st base, Zunino)"
401227930,PHI,SB," Harper (5, 2nd base off Finnegan/Avila)"
401227930,PHI,CS," Realmuto (2, 2nd base by Ross/Avila)"
401227916,ARI,CS," Locastro (3, 2nd base by Williams/Narváez)"
401227925,MIN,SB," Cruz (1, 2nd base off Minor/Perez)"
401227918,CHC,SB," Rizzo (4, 2nd base off Rogers/Tromp); Báez (9, 3rd base off Rogers/Tromp)"
401227923,LAD,SB," Bellinger (1, 2nd base off Morton/K. Smith)"
401227923,ATL,SB," Freeman (3, 2nd base off Treinen/Barnes); Acuña Jr. 2 (11, 2nd base off Treinen/Barnes, 3rd base off Treinen/Barnes)"
401227923,ATL,Picked Off," Riley (1st base, Kershaw)"
401227926,NYM,SB," Do. Smith (2, 2nd base off Adams/Caratini)"
401227926,SD,SB," Tatis Jr. (13, 2nd base off deGrom/Nido)"
401227939,MIA,CS," Berti (3, 2nd base by Kuhl/Perez)"
401227945,WSH,SB," Robles (6, 3rd base off Velasquez/Realmuto)"
401227937,HOU,SB," Gurriel (1, 2nd base off Castro/McGuire)"
401227936,DET,SB," Hill (2, 2nd base off Cease/Grandal); Baddoo (6, 2nd base off Cease/Grandal)"
401227936,CHW,SB," Engel (1, 2nd base off Foley/Haase)"
401227940,MIN,SB," Gordon (3, 2nd base off Staumont/Gallagher)"
401227934,STL,SB," Edman (12, 2nd base off Brach/Barnhart)"
401227944,TB,SB," Brosseau (1, 2nd base off B. Martin/Heim)"
401227942,OAK,SB," Andrus (4, 2nd base off Márquez/Nuñez)"
401227943,LAA,SB," Ohtani (8, 2nd base off Gilbert/Murphy)"
401227941,NYM,SB," McKinney (2, 2nd base off Paddack/Rivas)"
401227941,NYM,CS," Do. Smith (1, 2nd base by Paddack/Rivas)"
401227941,SD,SB," Pham 2 (8, 2nd base off Stroman/McCann 2)"
401227932,NYY,SB," Torres (4, 3rd base off Barnes/Vázquez)"
401331792,MIA,SB," Marte (5, 2nd base off Pivetta/Plawecki); Alfaro (3, 2nd base off Pivetta/Plawecki); Duvall (3, 3rd base off Pivetta/Plawecki)"
401227947,LAA,SB," Ohtani (9, 2nd base off E. Santana/Perez)"
401227946,SD,SB," Pham (9, 2nd base off Alzolay/Contreras)"
401227949,ATL,CS," Acuña Jr. (4, 2nd base by Alvarado/Realmuto)"
401227949,ATL,Picked Off," Acuña Jr. (1st base, Alvarado)"
401227952,MIA,SB," Marte (6, 2nd base off Estévez/Nuñez)"
401227956,MIL,SB," Peterson (1, 2nd base off Brach/Stephenson)"
401227956,CIN,Picked Off," Farmer (3rd base, Narváez)"
401227959,DET,SB," Goodrum (11, 3rd base off Gonzales/Murphy); Hill (3, 2nd base off Ríos/Murphy)"
401227959,DET,CS," Hill (1, 3rd base by Gonzales)"
401227962,TB,CS," Wendle (4, 2nd base by Lester/Gomes)"
401227960,SF,SB," Duggar (2, 2nd base off Lyles/Trevino)"
401227961,TOR,SB," Espinal (2, 2nd base off Rodón/Grandal)"
401227961,TOR,Picked Off," Semien (2nd base, Marshall)"
401227961,CHW,SB," Anderson (10, 2nd base off Ray/Adams); Moncada (1, 2nd base off Ray/Adams)"
401227951,CLE,SB," E. Rosario (7, 2nd base off Miller/Knizner)"
401227951,CLE,CS," J. Ramírez (2, 2nd base by Miller/Knizner)"
401227975,TEX,SB," Culberson (3, 2nd base off Long/Tromp); Kiner-Falefa (11, 2nd base off Rogers/Tromp)"
401227975,TEX,CS," J. Martin (1, 2nd base by Rogers/Tromp)"
401227975,TEX,Picked Off," Holt (1st base, Littell)"
401227965,CHC,CS," Ortega (2, 2nd base by Darvish/Caratini)"
401227965,SD,SB," Pham (10, 2nd base off Arrieta/Higgins)"
401227967,COL,SB," Hampson (12, 2nd base off Curtiss/León)"
401227967,MIA,CS," Dickerson (4, 2nd base by Givens/Díaz)"
401227967,MIA,Picked Off," I. Díaz (1st base, Díaz)"
401227974,SEA,SB," Fraley (3, 2nd base off Soto/Rogers)"
401227974,SEA,CS," Trammell (3, 2nd base by Mize/Rogers)"
401227977,WSH,SB," Robles (7, 2nd base off Castillo/Mejía)"
401227977,TB,SB," Kiermaier (4, 2nd base off Hand/Gomes); Arozarena (10, 2nd base off Corbin/Gomes); Walls (2, 2nd base off Corbin/Gomes)"
401227976,CHW,SB," Anderson 2 (12, 2nd base off Romano/Adams, 3rd base off Romano/Adams)"
401227966,STL,SB," Goldschmidt (4, 2nd base off Quantrill/Hedges)"
401227982,LAD,SB," Betts (6, 3rd base off Crick/Stallings)"
401227978,ATL,SB," Albies (6, 2nd base off Neris/Knapp)"
401227978,PHI,SB," Herrera (4, 2nd base off Anderson/K. Smith)"
401227985,SEA,SB," Fraley (4, 2nd base off B. Garcia/Rogers)"
401227985,DET,SB," Cameron (1, 2nd base off Ríos/Murphy)"
401227985,DET,CS," Goodrum (4, 2nd base by Ríos/Murphy)"
401227985,DET,Picked Off," Goodrum (1st base, Ríos)"
401227999,CHC,CS," Pederson (3, 2nd base by Oviedo/Molina)"
401227998,SF,SB," Crawford (4, 3rd base off McGowin/Gomes)"
401227989,ATL,SB," Acuña Jr. (12, 2nd base off Alcantara/Alfaro)"
401227989,MIA,CS," Berti (4, 2nd base by Matzek/Contreras)"
401227989,MIA,Picked Off," Berti (1st base, Matzek)"
401227990,TB,SB," Lowe (4, 2nd base off Fry/Severino)"
401227991,CHW,CS," Mendick (1, 2nd base by Skubal/Rogers)"
401227991,CHW,Picked Off," Mendick (1st base, Skubal)"
401227991,DET,SB," Baddoo (7, 2nd base off Giolito/Collins)"
401227996,SD,SB," Mateo (3, 2nd base off Díaz/McCann)"
401227996,SD,CS," Myers (4, 2nd base by deGrom/McCann)"
401227996,NYM,SB," Villar (7, 2nd base off Snell/Caratini)"
401227997,CLE,SB," A. Rosario (6, 2nd base off Steckenrider/Godoy)"
401228001,TOR,SB," Davis (4, 2nd base off Whitlock/Vázquez)"
401228001,TOR,CS," Semien (1, 2nd base by Whitlock/Vázquez)"
401228001,TOR,Picked Off," Semien (1st base, Whitlock)"
401227993,HOU,SB," Bregman (1, 2nd base off Ober/Jeffers)"
401227994,KC,SB," Dyson (5, 2nd base off Trivino/Garcia)"
401334713,WSH,CS," Turner (3, 2nd base by Álvarez/Posey)"
401334713,WSH,Picked Off," Turner (1st base, Álvarez)"
401228008,KC,SB," Dyson (6, 3rd base off Kaprielian/Murphy); Lopez (6, 2nd base off Kaprielian/Murphy)"
401228003,MIA,SB," Marte (7, 2nd base off Santana/Contreras); Duvall (4, 2nd base off Santana/Contreras)"
401228003,MIA,Picked Off," Berti (1st base, Fried)"
401228004,BAL,SB," Mullins (10, 2nd base off Thompson/Zunino)"
401228004,TB,SB," Kiermaier (5, 2nd base off Lakins Sr./Wynns)"
401228004,TB,CS," Phillips (3, 2nd base by H. Harvey/Wynns)"
401228010,PIT,SB," Frazier (4, 2nd base off Burnes/Narváez); Reynolds (1, 2nd base off Burnes/Narváez)"
401228010,MIL,SB," Reyes (2, 2nd base off Kuhl/Stallings)"
401228010,MIL,CS," Lopes (1, 2nd base by Rodríguez/Stallings)"
401228011,SD,SB," Pham (11, 2nd base off Stroman/McCann)"
401228012,SEA,SB," Moore (9, 3rd base off Stephan/Rivera)"
401228016,TOR,SB," Guerrero Jr. (2, 2nd base off Pivetta/Vázquez)"
401228016,TOR,CS," Guerrero Jr. (1, 2nd base by Brennan/Vázquez)"
401228016,BOS,SB," Vázquez (6, 2nd base off Matz/McGuire)"
401228016,BOS,CS," Devers (5, 2nd base by Matz/McGuire)"
401228016,BOS,Picked Off," Devers (1st base, Matz)"
401228006,COL,Picked Off," Márquez (1st base, Miley)"
401228007,MIN,SB," Gordon 2 (5, 2nd base off L. Garcia/Maldonado 2)"
401228014,CHC,CS," Rizzo (1, 2nd base by Reyes/Molina)"
401228015,TEX,SB," Gallo (5, 2nd base off Bauer/Smith); Kiner-Falefa 3 (14, 2nd base off Bauer/Smith 2, 3rd base off Bauer/Smith)"
401228028,WSH,Picked Off," Soto (1st base, Cueto)"
401228018,MIA,SB," Marte (8, 2nd base off L. Jackson/K. Smith)"
401228019,BAL,CS," Valaika (1, 2nd base by Wacha/Mejía)"
401228019,BAL,Picked Off," Valaika (1st base, Wacha)"
401228019,TB,SB," Walls (3, 2nd base off Zimmermann/Wynns)"
401228019,TB,CS," Walls (1, 2nd base by Zimmermann/Wynns)"
401228021,COL,SB," Story (9, 2nd base off Santillan/Barnhart)"
401228027,SEA,CS," Moore (2, 2nd base by Bieber/Hedges)"
401228027,CLE,SB," Zimmer (4, 2nd base off Gilbert/Godoy)"
401228031,TOR,SB," Bichette (8, 3rd base off Weber/Plawecki)"
401228022,HOU,SB," Alvarez (1, 2nd base off Dobnak/Jeffers); Straw (8, 2nd base off Pineda/Jeffers)"
401228025,PIT,SB," Newman (2, 2nd base off Houser/Piña)"
401228025,PIT,CS," Hayes (1, 2nd base by Houser/Piña)"
401228023,OAK,Picked Off," Canha (3rd base, Perez)"
401228030,TEX,SB," Gallo (6, 2nd base off Buehler/Barnes); Kiner-Falefa (15, 3rd base off Buehler/Barnes)"
401228030,LAD,CS," McKinstry (1, 3rd base by Dunning/Heim)"
401228030,LAD,Picked Off," McKinstry (2nd base, Heim)"
401228035,CHC,Picked Off," Sogard (2nd base, Peterson)"
401228035,NYM,SB," Lindor (5, 2nd base off Brothers/Contreras)"
401228035,NYM,Picked Off," Alonso (1st base, Contreras)"
401228034,BAL,SB," Mullins 2 (12, 3rd base off Karinchak/Rivera, 2nd base off Karinchak/Rivera)"
401228044,TOR,SB," Bichette (9, 2nd base off Eovaldi/Vázquez)"
401228036,CIN,SB," Castellanos (2, 2nd base off Lauer/Narváez); India (4, 2nd base off Strickland/Narváez)"
401228036,MIL,SB," Yelich (5, 2nd base off Gutiérrez/Stephenson)"
401228037,DET,CS," W. Castro (1, 2nd base by Keller/Perez)"
401228043,TB,CS," Walls (2, 2nd base by Lynn/Grandal)"
401228043,CHW,Picked Off," Anderson (1st base, Castillo)"
401228038,MIA,Picked Off," I. Díaz (1st base, Molina)"
401228042,COL,SB," Tapia (6, 2nd base off Weathers/Caratini)"
401228033,SF,SB," Vosler (2, 2nd base off Peacock/C. Kelly); Duggar (3, 2nd base off Crichton/C. Kelly)"
401228039,SEA,CS," Fraley (1, 2nd base by Duffey/Jeffers)"
401228054,NYY,SB," Wade (3, 2nd base off Romano/Adams)"
401228054,TOR,SB," Semien (9, 2nd base off Montgomery/Sánchez)"
401228047,CLE,SB," A. Rosario (7, 2nd base off M. Harvey/Wynns)"
401228048,BOS,CS," Renfroe (2, 2nd base by Santana/Contreras)"
401228048,ATL,SB," Acuña Jr. (13, 2nd base off Barnes/Plawecki)"
401228050,CIN,CS," India (2, 2nd base by Hader/Narváez)"
401228050,CIN,Picked Off," Freeman (2nd base, Narváez)"
401228050,MIL,SB," Bradley Jr. (3, 3rd base off Castillo/Stephenson); Adames (2, 2nd base off Castillo/Stephenson)"
401228058,CHW,SB," Anderson (13, 2nd base off McClanahan/Mejía)"
401228059,TEX,SB," Solak (3, 2nd base off Odorizzi/Maldonado)"
401228052,STL,SB," Goldschmidt (5, 2nd base off Rogers/León); Rondón (1, 2nd base off Rogers/León)"
401228052,STL,CS," O'Neill (2, 2nd base by Rogers/León)"
401228057,SD,CS," Hosmer (2, 2nd base by González); Pham (3, 2nd base by Givens/Nuñez)"
401228055,PHI,SB," Jankowski (1, 2nd base off Bickford/Smith)"
401228067,STL,SB," Sosa (3, 2nd base off Alcantara/Alfaro)"
401228067,STL,CS," O'Neill (3, 2nd base by Alcantara/Alfaro)"
401228065,CIN,CS," Naquin (2, 2nd base by Richards/Narváez)"
401228066,DET,CS," Baddoo (1, 2nd base by Singer/Gallagher)"
401228072,COL,SB," Story 2 (11, 3rd base off Snell/Rivas, 2nd base off Adams/Caratini)"
401228060,LAA,SB," Ohtani (10, 2nd base off Irvin/Garcia)"
401228071,PIT,SB," Polanco (6, 2nd base off Espino/Gomes)"
401228062,BAL,CS," Mountcastle (2, 2nd base by Civale/Rivera)"
401228062,CLE,CS," E. Rosario (2, 3rd base by Akin/Severino)"
401228064,NYM,SB," Villar (8, 2nd base off Stock/Lobatón)"
401228061,SF,SB," Wade Jr (2, 2nd base off M. Kelly/Vogt)"
401228068,MIN,SB," Polanco (4, 3rd base off Sheffield/Godoy)"
401228068,SEA,CS," Crawford (3, 2nd base by Ober/Jeffers)"
401228083,ATL,SB," Acuña Jr. (14, 2nd base off Gant/Molina)"
401228077,HOU,SB," Toro (1, 2nd base off Cease/Grandal)"
401228081,COL,SB," Tapia (7, 2nd base off Strickland/Narváez)"
401228080,DET,SB," Goodrum (12, 3rd base off Watson/Suzuki)"
401228084,TB,SB," Wendle (5, 2nd base off Sewald/Murphy); Phillips 2 (9, 2nd base off Montero/Murphy, 2nd base off Santiago/Godoy); Arozarena (11, 2nd base off Dunn/Murphy)"
401228084,TB,CS," Wendle (5, 2nd base by Chargois/Murphy)"
401228084,SEA,SB," Moore (10, 2nd base off Hill/Zunino)"
401228088,PIT,SB," Polanco (7, 2nd base off Maton/Rivera)"
401228094,NYM,CS," Williams (1, 2nd base by Fedde/Gomes); Guillorme (1, 2nd base by Fedde/Gomes)"
401228099,BAL,SB," Hays (1, 2nd base off Thornton/Adams)"
401228097,STL,CS," Sosa (4, 2nd base by Fried/Contreras)"
401228097,STL,Picked Off," Sosa (1st base, Fried)"
401228097,ATL,SB," Acuña Jr. (15, 2nd base off Martínez/Molina)"
401228097,ATL,CS," Acuña Jr. (5, 2nd base by Martínez/Molina)"
401228091,MIA,Picked Off," Sanchez (1st base, Davies)"
401228093,MIN,SB," Polanco (5, 2nd base off Sborz/Heim)"
401228085,KC,Picked Off," Taylor (1st base, Ríos)"
401228086,CHW,CS," Collins (1, 2nd base by L. Garcia/Maldonado)"
